----system---- ----total-usage---- ------memory-usage----- -dsk/total- ---procs--- ---load-avg--- -most-expensive- --most-expensive--
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ|run blk new| 1m   5m  15m |  cpu process   |  memory process  
17-10 07:37:55| 97   1   2   0   0|  17G   45G   56M  561M|   0    40k| 20   0 2.0|26.4 26.9 28.1|ppgen_sabv_l  90|ppgen         9074
17-10 07:37:56| 96   2   2   0   0|  17G   45G   56M  561M|   0     0 | 18   0   0|26.4 26.9 28.1|ppgen_sabv_l  85|ppgen         9068
17-10 07:37:57| 95   2   3   0   0|  17G   45G   56M  561M|   0  8207B| 18   0   0|26.4 26.9 28.1|ppgen_sabv_l  84|ppgen         9036
17-10 07:37:58| 97   1   1   0   0|  17G   45G   56M  561M|   0     0 | 18   0   0|25.6 26.7 28.0|ppgen_sabv_l  88|ppgen         9036
17-10 07:37:59| 97   2   1   0   0|  17G   45G   57M  561M|   0    32k| 18   0   0|25.6 26.7 28.0|ppgen_sabv_l  87|ppgen         9036
17-10 07:38:00| 93   4   3   0   0|  17G   45G   57M  561M|   0  8178B| 33   0   0|25.6 26.7 28.0|ppgen_sabv_l  73|ppgen         9100
17-10 07:38:01| 95   4   1   0   0|  17G   45G   57M  561M|   0  4106B| 33   0   0|25.6 26.7 28.0|ppgen_sabv_l  50|ppgen         9100
17-10 07:38:02| 94   5   0   0   0|  17G   45G   57M  561M|   0     0 | 33   0   0|25.6 26.7 28.0|ppgen_sabv_l  49|ppgen         9100
17-10 07:38:03| 94   5   0   0   0|  17G   45G   57M  562M|   0     0 | 33   0   0|26.1 26.8 28.0|ppgen_sabv_l  50|ppgen         9100
17-10 07:38:04| 95   4   1   0   0|  17G   45G   57M  562M|   0    76k| 33   0   0|26.1 26.8 28.0|ppgen_sabv_l  49|ppgen         9100
17-10 07:38:05| 93   4   3   0   0|  17G   45G   57M  562M|   0     0 | 18   0   0|26.1 26.8 28.0|ppgen_sabv_l  61|ppgen         9194
17-10 07:38:06| 98   2   1   0   0|  18G   45G   57M  562M|   0     0 | 33   0   0|26.1 26.8 28.0|ppgen_sabv_l  63|ppgen         9292
17-10 07:38:07| 98   1   1   0   0|  18G   45G   57M  562M|   0     0 | 33   0   0|26.1 26.8 28.0|ppgen_sabv_l  55|ppgen         9292
17-10 07:38:08| 97   1   1   0   0|  18G   45G   57M  562M|   0    52k| 33   0   0|26.6 26.9 28.1|ppgen_sabv_l  60|ppgen         9292
17-10 07:38:09| 97   2   2   0   0|  17G   45G   57M  561M|   0    36k| 18   0   0|26.6 26.9 28.1|ppgen_sabv_l  88|ppgen         9228
17-10 07:38:10| 99   1   0   0   0|  17G   45G   57M  562M|   0    20k| 34   0   0|26.6 26.9 28.1|ppgen_sabv_l  66|ppgen         9260
17-10 07:38:11| 96   2   2   0   0|  18G   45G   57M  562M|   0     0 | 18   0   0|26.6 26.9 28.1|ppgen_sabv_l  68|ppgen         9260
17-10 07:38:12| 97   1   2   0   0|  18G   45G   57M  562M|   0     0 | 33   0   0|26.6 26.9 28.1|ppgen_sabv_l  68|ppgen         9260
17-10 07:38:13| 94   4   2   0   0|  18G   45G   57M  562M|   0     0 | 33   0  20|27.0 27.0 28.1|ppgen_sabv_l  69|ppgen         9260
17-10 07:38:14| 89   6   4   0   0|  16G   46G   57M  561M|   0    20k| 18   0  10|27.0 27.0 28.1|ppgen_sabv_l  73|ppgen         7918
17-10 07:38:15| 94   6   1   0   0|  13G   49G   57M  562M|   0     0 | 18   0   0|27.0 27.0 28.1|ppgen_sabv_l  91|ppgen_sabv_l  7218
17-10 07:38:16| 97   3   0   0   0|  13G   49G   57M  562M|   0  4090B| 18   0   0|27.0 27.0 28.1|ppgen_sabv_l  92|ppgen_sabv_l  7218
17-10 07:38:17| 97   3   0   0   0|  13G   49G   57M  562M|   0     0 | 18   0   0|27.0 27.0 28.1|ppgen_sabv_l  90|ppgen_sabv_l  7218
17-10 07:38:18| 95   4   1   0   0|  13G   49G   57M  562M|   0     0 | 18   0   0|26.5 26.9 28.0|ppgen_sabv_l  87|ppgen_sabv_l  7218
17-10 07:38:19| 96   3   1   0   0|  13G   49G   57M  562M|   0    80k| 30   0 2.0|26.5 26.9 28.0|ppgen_sabv_l  73|ppgen_sabv_l  7218
17-10 07:38:20| 92   4   3   0   0|  14G   49G   57M  562M|   0  4095B| 33   0   0|26.5 26.9 28.0|ppgen_sabv_l  78|ppgen_sabv_l  7218
17-10 07:38:21| 96   3   0   0   0|  14G   49G   57M  562M|   0  4095B| 33   0   0|26.5 26.9 28.0|ppgen_sabv_l  73|ppgen_sabv_l  7218
17-10 07:38:22| 99   2   0   0   0|  14G   49G   57M  562M|   0     0 | 33   0   0|26.5 26.9 28.0|ppgen         51|ppgen_sabv_l  7218
17-10 07:38:23| 98   1   0   0   0|  14G   49G   57M  562M|   0     0 | 33   0   0|26.9 27.0 28.1|ppgen         53|ppgen_sabv_l  7218
17-10 07:38:24| 98   2   1   0   0|  14G   49G   57M  562M|   0    60k| 33   0   0|26.9 27.0 28.1|ppgen         51|ppgen_sabv_l  7218
17-10 07:38:25| 99   1   0   0   0|  14G   49G   57M  562M|   0     0 | 33   0   0|26.9 27.0 28.1|ppgen_sabv_l  52|ppgen_sabv_l  7218
17-10 07:38:26| 99   1   0   0   0|  14G   49G   57M  562M|   0     0 | 33   0   0|26.9 27.0 28.1|ppgen         52|ppgen_sabv_l  7218
17-10 07:38:27| 99   1   0   0   0|  14G   49G   57M  562M|   0    44k| 33   0 1.0|26.9 27.0 28.1|ppgen_sabv_l  50|ppgen_sabv_l  7218
17-10 07:38:28|100   1   0   0   0|  14G   49G   57M  562M|   0  8194B| 34   0   0|27.3 27.0 28.1|ppgen_sabv_l  53|ppgen_sabv_l  7218
17-10 07:38:29| 92   5   3   0   0|  14G   48G   57M  562M|   0    32k| 33   0   0|27.3 27.0 28.1|ppgen_sabv_l  78|ppgen_sabv_l  7218
17-10 07:38:30| 91   4   5   0   0|  14G   48G   57M  562M|   0     0 | 33   0   0|27.3 27.0 28.1|ppgen_sabv_l  78|ppgen_sabv_l  7218
17-10 07:38:31| 92   3   4   0   0|  14G   48G   57M  562M|   0     0 | 18   0   0|27.3 27.0 28.1|ppgen_sabv_l  69|ppgen_sabv_l  7218
17-10 07:38:32| 93   4   3   0   0|  14G   48G   57M  562M|   0     0 | 18   0   0|27.3 27.0 28.1|ppgen_sabv_l  76|ppgen_sabv_l  7218
17-10 07:38:33| 94   5   2   0   0|  14G   48G   57M  562M|   0    12k| 34   0   0|26.5 26.9 28.0|ppgen_sabv_l  82|ppgen_sabv_l  7218
17-10 07:38:34| 97   3   1   0   0|  14G   48G   57M  562M|   0    32k| 33   0  28|26.5 26.9 28.0|ppgen_sabv_l  64|ppgen_sabv_l  7218
17-10 07:38:35| 99   1   0   0   0|  14G   48G   57M  562M|   0     0 | 33   0  42|26.5 26.9 28.0|ppgen_sabv_l  59|ppgen_sabv_l  7218
17-10 07:38:36| 99   1   0   0   0|  14G   48G   57M  562M|   0     0 | 34   0   0|26.5 26.9 28.0|ppgen_sabv_l  55|ppgen_sabv_l  7218
17-10 07:38:37|100   1   0   0   0|  14G   48G   57M  562M|   0     0 | 33   0   0|26.5 26.9 28.0|ppgen_sabv_l  53|ppgen_sabv_l  7218
17-10 07:38:38| 99   1   0   0   0|  14G   48G   57M  562M|   0     0 | 33   0   0|26.9 27.0 28.0|ppgen_sabv_l  54|ppgen_sabv_l  7218
17-10 07:38:39| 97   1   2   0   0|  14G   48G   57M  562M|   0    36k| 33   0   0|26.9 27.0 28.0|ppgen_sabv_l  54|ppgen_sabv_l  7218
17-10 07:38:40| 99   0   0   0   0|  14G   48G   57M  562M|   0     0 | 33   0   0|26.9 27.0 28.0|ppgen_sabv_l  53|ppgen_sabv_l  7218
17-10 07:38:41| 98   1   1   0   0|  14G   48G   57M  562M|   0     0 | 33   0   0|26.9 27.0 28.0|ppgen_sabv_l  52|ppgen_sabv_l  7218
17-10 07:38:42|100   0   0   0   0|  14G   48G   57M  562M|   0     0 | 33   0   0|26.9 27.0 28.0|ppgen         51|ppgen_sabv_l  7218
17-10 07:38:43| 99   0   0   0   0|  14G   48G   57M  562M|   0     0 | 33   0   0|27.3 27.0 28.1|ppgen         53|ppgen_sabv_l  7218
17-10 07:38:44|100   0   0   0   0|  14G   48G   57M  562M|   0    24k| 34   0   0|27.3 27.0 28.1|ppgen         51|ppgen_sabv_l  7218
17-10 07:38:45| 99   1   0   0   0|  14G   48G   57M  562M|   0     0 | 34   0   0|27.3 27.0 28.1|ppgen_sabv_l  52|ppgen_sabv_l  7218
17-10 07:38:46| 99   1   0   0   0|  14G   48G   57M  562M|   0     0 | 34   0   0|27.3 27.0 28.1|ppgen_sabv_l  52|ppgen_sabv_l  7218
17-10 07:38:47| 96   3   1   0   0|  14G   48G   57M  562M|  96k    0 | 34   0   0|27.3 27.0 28.1|ppgen_sabv_l  57|ppgen_sabv_l  7218
17-10 07:38:48| 99   1   0   0   0|  14G   48G   57M  562M|4104B    0 | 34   0   0|27.7 27.1 28.1|ppgen_sabv_l  50|ppgen_sabv_l  7218
17-10 07:38:49| 98   2   0   0   0|  14G   48G   57M  562M|4096B   92k| 34   0   0|27.7 27.1 28.1|ppgen_sabv_l  49|ppgen_sabv_l  7218
17-10 07:38:50| 93   4   2   0   0|  15G   48G   57M  562M|   0     0 | 19   0   0|27.7 27.1 28.1|ppgen_sabv_l  83|ppgen_sabv_l  7218
17-10 07:38:51| 95   3   2   0   0|  15G   48G   57M  562M|   0     0 | 34   0   0|27.7 27.1 28.1|ppgen_sabv_l  75|ppgen_sabv_l  7218
17-10 07:38:52| 95   4   2   0   0|  15G   48G   57M  562M|   0     0 | 35   0   0|27.7 27.1 28.1|ppgen_sabv_l  76|ppgen_sabv_l  7218
17-10 07:38:53| 96   3   1   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.0 27.2 28.1|ppgen_sabv_l  77|ppgen_sabv_l  7218
17-10 07:38:54|100   1   0   0   0|  15G   47G   57M  562M|   0    56k| 33   0   0|28.0 27.2 28.1|ppgen_sabv_l  53|ppgen_sabv_l  7218
17-10 07:38:55| 99   1   0   0   0|  15G   47G   57M  562M|   0    40k| 33   0 2.0|28.0 27.2 28.1|ppgen         51|ppgen_sabv_l  7218
17-10 07:38:56| 99   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.0 27.2 28.1|ppgen         51|ppgen_sabv_l  7218
17-10 07:38:57| 99   1   1   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.0 27.2 28.1|ppgen         52|ppgen_sabv_l  7218
17-10 07:38:58|100   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.4 27.3 28.1|ppgen_sabv_l  49|ppgen_sabv_l  7218
17-10 07:38:59|100   1   0   0   0|  15G   47G   57M  562M|   0    20k| 33   0   0|28.4 27.3 28.1|ppgen_sabv_l  50|ppgen_sabv_l  7218
17-10 07:39:00| 98   1   1   0   0|  15G   47G   57M  562M|   0  8153B| 33   0   0|28.4 27.3 28.1|ppgen_sabv_l  50|ppgen_sabv_l  7218
17-10 07:39:01|100   1   0   0   0|  15G   47G   57M  562M|   0    12k| 33   0   0|28.4 27.3 28.1|ppgen_sabv_l  50|ppgen_sabv_l  7218
17-10 07:39:02| 89   9   2   0   0|  15G   47G   57M  562M|   0     0 | 32   0   0|28.4 27.3 28.1|ppgen_sabv_l  54|ppgen_sabv_l  7218
17-10 07:39:03| 97   3   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.7 27.4 28.2|ppgen_sabv_l  53|ppgen_sabv_l  7218
17-10 07:39:04| 99   2   0   0   0|  15G   47G   57M  562M|   0    40k| 33   0   0|28.7 27.4 28.2|ppgen_sabv_l  52|ppgen_sabv_l  7218
17-10 07:39:05| 97   1   2   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.7 27.4 28.2|ppgen         50|ppgen_sabv_l  7226
17-10 07:39:06| 99   1   0   0   0|  15G   47G   57M  562M|   0    24k| 34   0   0|28.7 27.4 28.2|ppgen         51|ppgen_sabv_l  7226
17-10 07:39:07| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 32   0   0|28.7 27.4 28.2|ppgen         50|ppgen_sabv_l  7226
17-10 07:39:08| 99   1   0   0   0|  15G   47G   57M  562M|   0    44k| 33   0   0|28.9 27.5 28.2|ppgen         50|ppgen_sabv_l  7226
17-10 07:39:09| 99   1   1   0   0|  15G   47G   57M  562M|   0    36k| 33   0   0|28.9 27.5 28.2|ppgen         50|ppgen_sabv_l  7226
17-10 07:39:10| 97   2   1   0   0|  15G   47G   57M  562M|4090B    0 | 18   0   0|28.9 27.5 28.2|ppgen_sabv_l  53|ppgen_sabv_l  7226
17-10 07:39:11| 91   4   5   0   0|  15G   47G   57M  562M|   0     0 | 15   0   0|28.9 27.5 28.2|ppgen_sabv_l  76|ppgen_sabv_l  7226
17-10 07:39:12| 86   9   5   0   0|  15G   47G   57M  562M|   0    20k| 18   0   0|28.9 27.5 28.2|ppgen_sabv_l  73|ppgen_sabv_l  7226
17-10 07:39:13| 77   9  12   0   0|  15G   47G   57M  562M|   0     0 | 18   0  20|28.0 27.3 28.1|ppgen         56|ppgen_sabv_l  7399
17-10 07:39:14| 94   3   4   0   0|  15G   47G   57M  562M|   0    20k| 18   0  10|28.0 27.3 28.1|ppgen         65|ppgen_sabv_l  7481
17-10 07:39:15| 95   4   1   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.0 27.3 28.1|ppgen         72|ppgen_sabv_l  7690
17-10 07:39:16| 54   6  40   0   0|  16G   46G   57M  562M|   0     0 |3.0   0   0|28.0 27.3 28.1|ppgen_sabv_l  36|ppgen_sabv_l  7895
17-10 07:39:17| 42   5  52   0   0|  16G   46G   57M  562M|   0     0 | 18   0   0|28.0 27.3 28.1|ppgen_sabv_l  37|ppgen_sabv_l  8124
17-10 07:39:18| 97   2   2   0   0|  16G   46G   57M  562M|   0  4126B| 32   0   0|27.1 27.1 28.1|ppgen_sabv_l  83|ppgen_sabv_l  8124
17-10 07:39:19| 96   3   0   0   0|  16G   46G   57M  562M|   0    76k| 18   0 2.0|27.1 27.1 28.1|ppgen_sabv_l  80|ppgen_sabv_l  8124
17-10 07:39:20| 97   3   1   0   0|  16G   46G   57M  562M|   0     0 | 33   0   0|27.1 27.1 28.1|ppgen_sabv_l  83|ppgen_sabv_l  8124
17-10 07:39:21| 96   4   0   0   0|  16G   46G   57M  562M|   0     0 | 33   0   0|27.1 27.1 28.1|ppgen_sabv_l  85|ppgen_sabv_l  8124
17-10 07:39:22| 94   6   0   0   0|  16G   46G   57M  562M|   0     0 | 33   0   0|27.1 27.1 28.1|ppgen_sabv_l  62|ppgen_sabv_l  8124
17-10 07:39:23| 94   5   1   0   0|  16G   46G   57M  562M|   0  4096B| 33   0   0|27.5 27.2 28.1|ppgen_sabv_l  63|ppgen_sabv_l  8124
17-10 07:39:24| 95   4   1   0   0|  16G   46G   57M  562M|   0    56k| 33   0   0|27.5 27.2 28.1|ppgen_sabv_l  63|ppgen_sabv_l  8124
17-10 07:39:25| 94   4   1   0   0|  16G   46G   57M  562M|   0     0 | 34   0   0|27.5 27.2 28.1|ppgen_sabv_l  65|ppgen_sabv_l  8124
17-10 07:39:26| 97   2   1   0   0|  16G   46G   57M  562M|   0     0 | 35   0   0|27.5 27.2 28.1|ppgen_sabv_l  68|ppgen_sabv_l  8124
17-10 07:39:27| 96   3   2   0   0|  16G   46G   57M  562M|   0     0 | 19   0   0|27.5 27.2 28.1|ppgen_sabv_l  75|ppgen_sabv_l  8124
17-10 07:39:28| 93   6   2   0   0|  16G   46G   57M  562M|   0     0 | 34   0   0|27.7 27.2 28.1|ppgen_sabv_l  74|ppgen_sabv_l  8124
17-10 07:39:29| 95   5   0   0   0|  14G   48G   57M  562M|   0    56k| 19   0   0|27.7 27.2 28.1|ppgen_sabv_l  90|ppgen_sabv_l  8124
17-10 07:39:30| 96   3   0   0   0|  14G   48G   57M  562M|   0     0 | 19   0   0|27.7 27.2 28.1|ppgen_sabv_l  92|ppgen_sabv_l  8124
17-10 07:39:31| 95   5   1   0   0|  14G   48G   57M  562M|   0  8224B| 19   0   0|27.7 27.2 28.1|ppgen_sabv_l  88|ppgen_sabv_l  8124
17-10 07:39:32| 95   4   1   0   0|  14G   48G   57M  562M|   0     0 | 19   0   0|27.7 27.2 28.1|ppgen_sabv_l  88|ppgen_sabv_l  8124
17-10 07:39:33| 94   6   0   0   0|  14G   48G   57M  562M| 100k    0 | 25   0 1.0|26.8 27.1 28.0|ppgen_sabv_l  91|ppgen_sabv_l  8124
17-10 07:39:34| 96   4   0   0   0|  15G   48G   57M  562M|   0  8185B| 34   0  27|26.8 27.1 28.0|ppgen_sabv_l  68|ppgen_sabv_l  8124
17-10 07:39:35| 97   2   1   0   0|  15G   48G   57M  562M|   0    40k| 34   0  42|26.8 27.1 28.0|ppgen_sabv_l  54|ppgen_sabv_l  8124
17-10 07:39:36| 84   8   8   0   0|  15G   47G   57M  562M|   0     0 | 19   0   0|26.8 27.1 28.0|ppgen_sabv_l  67|ppgen_sabv_l  8188
17-10 07:39:37| 97   2   1   0   0|  15G   47G   57M  562M|   0     0 | 20   0   0|26.8 27.1 28.0|ppgen_sabv_l  63|ppgen_sabv_l  8188
17-10 07:39:38| 95   4   1   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|26.1 26.9 28.0|ppgen_sabv_l  77|ppgen_sabv_l  8188
17-10 07:39:39| 96   3   1   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|26.1 26.9 28.0|ppgen_sabv_l  71|ppgen_sabv_l  8188
17-10 07:39:40|100   1   0   0   0|  15G   47G   57M  562M|   0    56k| 33   0   0|26.1 26.9 28.0|ppgen_sabv_l  50|ppgen_sabv_l  8188
17-10 07:39:41| 99   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|26.1 26.9 28.0|ppgen_sabv_l  51|ppgen_sabv_l  8188
17-10 07:39:42|100   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|26.1 26.9 28.0|ppgen_sabv_l  51|ppgen_sabv_l  8188
17-10 07:39:43| 99   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|26.6 27.0 28.0|ppgen_sabv_l  51|ppgen_sabv_l  8188
17-10 07:39:44|100   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|26.6 27.0 28.0|ppgen         51|ppgen_sabv_l  8188
17-10 07:39:45| 99   0   0   0   0|  15G   47G   57M  562M|   0    20k| 33   0   0|26.6 27.0 28.0|ppgen         50|ppgen_sabv_l  8188
17-10 07:39:46| 99   0   0   0   0|  15G   47G   57M  562M|   0  8183B| 33   0   0|26.6 27.0 28.0|ppgen         55|ppgen_sabv_l  8188
17-10 07:39:47|100   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|26.6 27.0 28.0|ppgen         52|ppgen_sabv_l  8188
17-10 07:39:48| 99   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|27.0 27.1 28.0|ppgen         55|ppgen_sabv_l  8188
17-10 07:39:49|100   1   0   0   0|  15G   47G   57M  562M|4104B   76k| 33   0   0|27.0 27.1 28.0|ppgen         53|ppgen_sabv_l  8188
17-10 07:39:50| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|27.0 27.1 28.0|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:39:51| 99   1   0   0   0|  15G   47G   57M  562M|   0  4089B| 33   0   0|27.0 27.1 28.0|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:39:52| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|27.0 27.1 28.0|ppgen_sabv_l  50|ppgen_sabv_l  8188
17-10 07:39:53|100   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|27.4 27.2 28.0|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:39:54| 99   1   0   0   0|  15G   47G   57M  562M|   0    52k| 33   0   0|27.4 27.2 28.0|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:39:55| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0 2.0|27.4 27.2 28.0|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:39:56|100   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|27.4 27.2 28.0|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:39:57| 99   1   0   0   0|  15G   47G   57M  562M|   0  4077B| 33   0   0|27.4 27.2 28.0|ppgen_sabv_l  52|ppgen_sabv_l  8188
17-10 07:39:58|100   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|27.9 27.3 28.1|ppgen_sabv_l  52|ppgen_sabv_l  8188
17-10 07:39:59|100   1   0   0   0|  15G   47G   57M  562M|   0    20k| 33   0   0|27.9 27.3 28.1|ppgen         53|ppgen_sabv_l  8188
17-10 07:40:00| 99   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|27.9 27.3 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:01| 99   1   0   0   0|  15G   47G   57M  562M|   0  4081B| 33   0   0|27.9 27.3 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:02| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|27.9 27.3 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:03| 99   1   0   0   0|  15G   47G   57M  562M|   0  8209B| 33   0   0|28.2 27.3 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:04| 99   1   0   0   0|  15G   47G   57M  562M| 127k   60k| 33   0 3.0|28.2 27.3 28.1|ppgen         49|ppgen_sabv_l  8188
17-10 07:40:05|100   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.2 27.3 28.1|ppgen_sabv_l  50|ppgen_sabv_l  8188
17-10 07:40:06|100   0   0   0   0|  15G   47G   57M  562M|   0  8186B| 33   0   0|28.2 27.3 28.1|ppgen         49|ppgen_sabv_l  8188
17-10 07:40:07| 99   1   0   0   0|  15G   47G   57M  562M|   0   201k| 33   0 1.0|28.2 27.3 28.1|ppgen         49|ppgen_sabv_l  8188
17-10 07:40:08| 99   0   0   0   0|  15G   47G   57M  562M|   0  4092B| 33   0  10|28.5 27.4 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:09| 98   1   0   0   0|  15G   47G   57M  562M| 144k   68k| 34   0 5.0|28.5 27.4 28.1|ppgen_sabv_l  50|ppgen_sabv_l  8188
17-10 07:40:10|100   1   0   0   0|  15G   47G   57M  562M|   0   216k| 33   0   0|28.5 27.4 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:11|100   0   0   0   0|  15G   47G   57M  562M|   0  8212B| 33   0   0|28.5 27.4 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:12|100   0   0   0   0|  15G   47G   57M  562M|   0    76k| 33   0   0|28.5 27.4 28.1|ppgen         50|ppgen_sabv_l  8188
17-10 07:40:13| 98   2   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0  20|28.8 27.5 28.1|ppgen         52|ppgen_sabv_l  8188
17-10 07:40:14| 99   1   0   0   0|  15G   47G   57M  562M|   0  4099B| 33   0  10|28.8 27.5 28.1|ppgen         51|ppgen_sabv_l  8188
17-10 07:40:15|100   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|28.8 27.5 28.1|ppgen         51|ppgen_sabv_l  8188
17-10 07:40:16| 99   1   0   0   0|  15G   47G   57M  562M|   0  4098B| 33   0   0|28.8 27.5 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:17| 99   0   0   0   0|  15G   47G   57M  562M|   0    24k| 33   0   0|28.8 27.5 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:18| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|29.0 27.6 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:19| 99   1   0   0   0|  15G   47G   57M  562M|   0    80k| 35   0 2.0|29.0 27.6 28.1|ppgen_sabv_l  49|ppgen_sabv_l  8188
17-10 07:40:20| 99   1   0   0   0|  15G   47G   57M  562M|   0  4095B| 33   0   0|29.0 27.6 28.1|ppgen         50|ppgen_sabv_l  8188
17-10 07:40:21|100   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|29.0 27.6 28.1|ppgen_sabv_l  50|ppgen_sabv_l  8188
17-10 07:40:22| 99   0   0   0   0|  15G   47G   57M  562M|   0    96k| 33   0   0|29.0 27.6 28.1|ppgen         51|ppgen_sabv_l  8188
17-10 07:40:23| 99   0   0   0   0|  15G   47G   57M  562M|   0  8158B| 33   0   0|29.3 27.6 28.2|ppgen         53|ppgen_sabv_l  8188
17-10 07:40:24| 99   1   0   0   0|  15G   47G   57M  562M|   0    52k| 33   0   0|29.3 27.6 28.2|ppgen_sabv_l  50|ppgen_sabv_l  8188
17-10 07:40:25| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0 1.0|29.3 27.6 28.2|ppgen         51|ppgen_sabv_l  8188
17-10 07:40:26|100   1   0   0   0|  15G   47G   57M  562M|   0  4117B| 34   0   0|29.3 27.6 28.2|ppgen         53|ppgen_sabv_l  8188
17-10 07:40:27| 98   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0 3.0|29.3 27.6 28.2|ppgen         51|ppgen_sabv_l  8188
17-10 07:40:28|100   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|29.5 27.7 28.2|ppgen         52|ppgen_sabv_l  8188
17-10 07:40:29|100   0   0   0   0|  15G   47G   57M  562M|   0    32k| 33   0   0|29.5 27.7 28.2|ppgen         50|ppgen_sabv_l  8188
17-10 07:40:30| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|29.5 27.7 28.2|ppgen_sabv_l  50|ppgen_sabv_l  8188
17-10 07:40:31| 99   1   0   0   0|  15G   47G   57M  562M|   0  8202B| 33   0   0|29.5 27.7 28.2|ppgen         50|ppgen_sabv_l  8188
17-10 07:40:32| 99   0   0   0   0|  15G   47G   57M  562M|   0     0 | 33   0   0|29.5 27.7 28.2|ppgen         49|ppgen_sabv_l  8188
17-10 07:40:33| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 34   0 1.0|29.7 27.8 28.2|ppgen           |                  
17-10 07:40:34| 99   2   0   0   0|  15G   47G   57M  562M|   0    32k| 33   0  27|29.7 27.8 28.2|ppgen         52|ppgen_sabv_l  8188
17-10 07:40:35| 99   1   0   0   0|  15G   47G   57M  562M|   0     0 | 32   0  42|29.7 27.8 28.2|ppgen         51|ppgen_sabv_l  8188
